date,date_time,estacion,river,data_model,alcalinidad_total_mg_ca_co3_l,clorofila_a_mg_l,conductividad_m_s_cm,fosfato_ortofosfato_mg_po4_p_l,fosforo_total_mg_p_l,ion_nitrito_mg_no2_n_l,nitrato_mg_no3_n_l,nitrogeno_amoniacal_amonio_mg_nh4_n_l,nitrogeno_total_mg_n_l,oxigeno_disuelto_mg_l,potencial_de_hidrogeno_p_h_sin_unid,solidos_suspendidos_totales_mg_l,temperatura_o_c,turbidez_ntu
2014-07-30,2014-07-30T00:00:00Z,RN7,Negro,Train,34.5,NA,58.3,44,104,NA,0.23,NA,0.78,10.79,7.72,NA,12.7,NA
2014-07-31,2014-07-31T00:00:00Z,RN10,Negro,Train,36.9,0.1,61.2,47,115,NA,0.22,NA,0.73,10.55,7.57,16,13.7,NA
2014-07-31,2014-07-31T00:00:00Z,RN9,Negro,Train,37.7,0.1,58.2,58,118,NA,0.23,NA,0.76,9.25,7.08,NA,13.2,NA
2014-08-19,2014-08-19T00:00:00Z,RN11,Negro,Train,39,NA,66.5,42.5,77.2,NA,0.24,0.02,0.62,9.94,7.86,NA,14,NA
2014-08-19,2014-08-19T00:00:00Z,RN12,Negro,Train,52.7,6.5,105,54.8,107,NA,0.28,0.14,1,9.69,8.1,NA,15.1,NA
2014-08-20,2014-08-20T00:00:00Z,RN13,Negro,Train,39.3,NA,71.3,45,116,NA,0.26,NA,0.68,9.88,7.75,NA,15.7,NA
2014-08-20,2014-08-20T00:00:00Z,RN14,Negro,Train,40.1,0.1,714.5,49,108,NA,0.3,NA,0.72,9.07,7.78,3,15.2,NA
2014-08-21,2014-08-21T00:00:00Z,RN15,Negro,Train,44.6,NA,76.9,44.4,114,NA,0.28,NA,0.69,9.51,7.47,3,15.1,NA
2014-08-21,2014-08-21T00:00:00Z,RN16,Negro,Train,46.5,0.3,79.2,38.6,121,NA,0.28,NA,0.67,9.59,7.38,3,14.9,NA
2014-08-21,2014-08-21T00:00:00Z,RN17,Negro,Train,48.5,0.1,85.7,43.9,100,NA,0.3,0.03,0.98,8.86,7.43,10,NA,NA
2014-11-25,2014-11-25T00:00:00Z,RN1,Negro,Train,34.9,NA,95.7,76.5,169,NA,0.42,NA,2.34,7.95,7.66,49,23.9,NA
2014-11-25,2014-11-25T00:00:00Z,RN2,Negro,Train,31.3,0.4,79.1,51.8,123,NA,0.14,NA,1.25,6.1,7.31,27,23.7,NA
2014-11-25,2014-11-25T00:00:00Z,RN3,Negro,Train,29.9,0.1,64.1,53.8,129,NA,0.16,NA,1.91,7.92,7.28,NA,23.6,NA
2014-11-26,2014-11-26T00:00:00Z,RN5,Negro,Train,36.3,9.3,70.6,38.9,82.1,NA,0.15,NA,1.53,8.58,7.6,NA,22.2,NA
2014-11-26,2014-11-26T00:00:00Z,RN6,Negro,Train,1630,2.5,71.6,27,101,NA,0.16,NA,1.11,8.26,7.66,16,22.5,NA
2014-11-26,2014-11-26T00:00:00Z,RN7,Negro,Train,33.7,0.6,71.2,23.5,87.2,NA,0.17,NA,1.08,8.3,7.69,NA,22.3,NA
2014-11-27,2014-11-27T00:00:00Z,RN10,Negro,Train,35.2,0.6,77.8,31.2,86.3,NA,0.2,NA,1.12,8.36,8.36,13,22.9,NA
2014-11-27,2014-11-27T00:00:00Z,RN9,Negro,Train,34.2,0.7,77.8,30,96.5,NA,0.22,NA,1.22,8,7.57,NA,22.5,NA
2014-12-02,2014-12-02T00:00:00Z,RN12,Negro,Train,711,NA,103.6,143,170,NA,0.39,0.02,1.41,6.6,7.17,11,21.3,NA
2014-12-03,2014-12-03T00:00:00Z,RN11,Negro,Train,38.2,0.3,79.1,30.7,161,NA,0.21,0.03,1.04,8.44,7.38,5,22.3,NA
2014-12-03,2014-12-03T00:00:00Z,RN13,Negro,Train,37.1,3.4,84.8,45.2,74.3,NA,0.23,0.02,0.86,8.25,7.44,NA,22.7,NA
2014-12-03,2014-12-03T00:00:00Z,RN14,Negro,Train,37.6,0.3,88.3,47.5,142,NA,0.25,0.02,1.09,7.65,7.43,5,22.7,NA
2014-12-04,2014-12-04T00:00:00Z,RN15,Negro,Train,41.3,1.5,91.8,68.7,154,NA,0.27,0.03,0.99,8.06,7.67,9,22.3,NA
2014-12-04,2014-12-04T00:00:00Z,RN16,Negro,Train,41.7,1,92,72,130,NA,0.28,0.03,0.79,7.84,7.68,9,22.3,NA
2014-12-04,2014-12-04T00:00:00Z,RN17,Negro,Train,39.8,0.7,93,88.7,163,NA,0.16,0.04,0.8,7.18,6.97,10,22.7,NA
2015-03-17,2015-03-17T00:00:00Z,RN1,Negro,Train,49,1.5,126.1,100,147,NA,0.17,0.055,0.78,7.82,7.49,27,25.9,NA
2015-03-17,2015-03-17T00:00:00Z,RN2,Negro,Train,37,0.1,94.8,51,102,NA,0.16,0.018,0.74,6.46,7.23,NA,29.7,NA
2015-03-17,2015-03-17T00:00:00Z,RN3,Negro,Train,43,0.4,105.6,72,104,0.082,0.18,NA,0.73,7.87,7.93,NA,29.6,NA
2015-03-18,2015-03-18T00:00:00Z,RN5,Negro,Train,37,4.3,79.2,34,136,NA,NA,NA,0.53,8.07,7.79,NA,26.4,NA
2015-03-18,2015-03-18T00:00:00Z,RN6,Negro,Train,36,2.7,79,32,67,NA,NA,0.015,0.46,8.149,7.91,NA,26.5,NA
2015-03-18,2015-03-18T00:00:00Z,RN7,Negro,Train,36,3,79.4,32,43,NA,NA,0.019,0.45,7.6,7.81,NA,26.2,NA
2015-03-19,2015-03-19T00:00:00Z,RN10,Negro,Train,36,1.3,82.9,51,123,NA,NA,0.022,0.5,7.9,7.82,12,26.5,NA
2015-03-19,2015-03-19T00:00:00Z,RN9,Negro,Train,36,5.3,81.1,33,62,NA,NA,0.081,0.46,7.42,7.44,12,25.9,NA
2015-03-24,2015-03-24T00:00:00Z,RN11,Negro,Train,41,2.1,84.7,41,84,NA,NA,0.029,0.5,7.32,6.81,9,24,NA
2015-03-24,2015-03-24T00:00:00Z,RN12,Negro,Train,53,3.3,110.4,71,103,NA,0.11,0.03,0.56,7.57,7.16,6,23.8,NA
2015-03-25,2015-03-25T00:00:00Z,RN13,Negro,Train,41,0.1,91.2,64,130,NA,0.063,0.015,0.42,7.19,6.55,5,23.9,NA
2015-03-25,2015-03-25T00:00:00Z,RN14,Negro,Train,42,1.9,92.8,72,122,NA,0.073,0.029,0.42,7.21,6.65,5,24.1,NA
2015-03-26,2015-03-26T00:00:00Z,RN15,Negro,Train,44,1.3,95.9,66,79,NA,0.11,NA,0.5,7.87,7.54,NA,23,NA
2015-03-26,2015-03-26T00:00:00Z,RN16,Negro,Train,44,1.6,96.4,82,88,NA,0.12,0.016,0.5,7.52,7.27,5,23,NA
2015-03-26,2015-03-26T00:00:00Z,RN17,Negro,Train,46,0.7,101.9,65,112,NA,0.087,NA,0.42,7.82,7.25,5,22.8,NA
2015-06-02,2015-06-02T09:30:00Z,RN1,Negro,Train,57,2.1,137.4,99,180,0.014,1.2,NA,1.9,8.81,7.37,19,13.1,NA
2015-06-02,2015-06-02T09:30:00Z,RN2,Negro,Train,56,1.2,131.8,70,120,0.007,0.4,0.048,0.9,9.2,7.96,17,16.8,NA
2015-06-02,2015-06-02T09:30:00Z,RN3,Negro,Train,50,8,101.9,72,110,NA,0.25,NA,0.7,12.05,8.62,NA,20,NA
2015-06-03,2015-06-03T10:39:00Z,RN5,Negro,Train,38,1.6,71.2,44,79,NA,0.068,NA,0.41,9.07,7.34,NA,17,NA
2015-06-03,2015-06-03T10:39:00Z,RN6,Negro,Train,37,0.3,72.7,48,78,NA,0.074,0.032,0.47,8.82,7.23,NA,17,NA
2015-06-03,2015-06-03T10:39:00Z,RN7,Negro,Train,41,0.9,78.1,51,81,NA,0.088,0.025,0.52,8.81,7.07,NA,17,NA
2015-06-05,2015-06-05T11:39:00Z,RN10,Negro,Train,42,1.8,80.5,51,67,NA,0.17,NA,0.59,9.35,8.12,NA,18.2,NA
2015-06-05,2015-06-05T11:39:00Z,RN9,Negro,Train,41,NA,76.3,52,76,NA,0.19,NA,0.59,8.94,7.76,NA,17.1,NA
2015-06-09,2015-06-09T10:51:00Z,RN11,Negro,Train,43,1,80.8,56,77,NA,0.18,NA,0.57,9.26,7.72,NA,17.2,NA
2015-06-09,2015-06-09T10:51:00Z,RN12,Negro,Train,50,1.3,95.6,51,87,NA,0.21,NA,0.58,9.25,7.41,NA,17.1,NA
2015-06-10,2015-06-10T10:29:00Z,RN13,Negro,Train,43,2.2,81.9,52,83,NA,0.075,NA,0.39,9.24,7.21,6,17.7,NA
2015-06-10,2015-06-10T10:29:00Z,RN14,Negro,Train,44,0.5,82.4,58,73,NA,0.086,NA,0.44,9.43,7.42,NA,17.9,NA
2015-06-12,2015-06-12T10:18:00Z,RN15,Negro,Train,48,1.9,87.6,53,93,NA,0.12,NA,0.48,9.9,7.12,6,16.7,NA
2015-06-12,2015-06-12T10:18:00Z,RN16,Negro,Train,51,1.9,93.7,60,93,NA,0.12,NA,0.48,9.66,7.18,5,16.8,NA
2015-06-12,2015-06-12T10:18:00Z,RN17,Negro,Train,110,12.7,198.4,63,96,0.006,0.23,0.035,1.23,9.16,7.79,7,16.9,NA
2015-09-01,2015-09-01T00:00:00Z,RN1,Negro,Train,34,0.6,87.9,62,120,NA,0.18,0.044,1.5,7.88,6.09,35,16.6,NA
2015-09-01,2015-09-01T00:00:00Z,RN2,Negro,Train,27,3.1,68.9,40,NA,NA,0.053,0.029,0.88,6.98,6.82,15,16.4,NA
2015-09-01,2015-09-01T00:00:00Z,RN3,Negro,Train,24,1,63.9,33,76,NA,0.073,0.029,0.74,9.1,6.85,15,17,NA
2015-09-02,2015-09-02T00:00:00Z,RN5,Negro,Train,37,0.9,90.8,90,91,NA,0.18,0.022,0.73,9.77,6.84,NA,15.4,NA
2015-09-02,2015-09-02T00:00:00Z,RN6,Negro,Train,36,NA,91.2,69,93,NA,0.19,0.023,0.8,9.77,7.12,NA,15.5,NA
2015-09-02,2015-09-02T00:00:00Z,RN7,Negro,Train,36,0.3,91.1,62,88,NA,0.19,0.016,0.72,10.72,6.95,NA,15.5,NA
2015-09-03,2015-09-03T00:00:00Z,RN10,Negro,Train,37,0.9,92.9,56,130,NA,0.17,NA,0.77,10.2,7.31,23,16.2,NA
2015-09-03,2015-09-03T00:00:00Z,RN9,Negro,Train,37,0.6,91.9,60,86,NA,0.18,0.03,0.69,9.93,6.68,NA,15.5,NA
2015-09-08,2015-09-08T00:00:00Z,RN11,Negro,Train,40,0.4,85.2,57,81,NA,0.2,0.018,0.73,9.05,7.85,NA,16.1,NA
2015-09-08,2015-09-08T00:00:00Z,RN12,Negro,Train,63,0.4,149.8,82,120,0.005,0.22,0.084,1.03,8.62,7.78,NA,16.6,NA
2015-09-09,2015-09-09T00:00:00Z,RN13,Negro,Train,34,0.7,84.5,95,120,0.009,0.2,0.025,0.81,8.59,7.53,NA,16.1,NA
2015-09-09,2015-09-09T00:00:00Z,RN14,Negro,Train,33,0.3,84.3,82,100,0.009,0.2,0.065,0.83,8.4,7.99,NA,15.9,NA
2015-09-10,2015-09-10T00:00:00Z,RN15,Negro,Train,40,NA,94.9,77,100,0.006,0.21,0.043,0.76,9.17,7.92,NA,15.2,NA
2015-09-10,2015-09-10T00:00:00Z,RN16,Negro,Train,40,0.6,94.1,79,120,0.006,0.22,0.016,0.75,8.86,8.04,NA,15.2,NA
2015-09-10,2015-09-10T00:00:00Z,RN17,Negro,Train,37,0.3,93.3,81,110,NA,0.22,0.018,0.84,8.69,8.08,NA,15.5,NA
2015-12-01,2015-12-01T00:00:00Z,RN1,Negro,Train,38,6.1,91.4,NA,140,7,0.33,0.059,1.32,7.27,7.02,67,22.5,NA
2015-12-01,2015-12-01T00:00:00Z,RN2,Negro,Train,34,5.8,84.6,58,81,NA,0.16,0.03,1.01,6.68,7.13,13,24.2,NA
2015-12-01,2015-12-01T00:00:00Z,RN3,Negro,Train,28,13,67.1,54,120,NA,0.079,NA,0.83,9.41,7.22,13,23.4,NA
2015-12-02,2015-12-02T00:00:00Z,RN5,Negro,Train,30,2.4,69.4,45,85,NA,0.18,NA,0.75,8.61,7.46,NA,23,NA
2015-12-02,2015-12-02T00:00:00Z,RN6,Negro,Train,29,0.4,69.8,43,90,NA,0.19,NA,0.79,8.34,7.54,NA,22.3,NA
2015-12-02,2015-12-02T00:00:00Z,RN7,Negro,Train,30,0.7,68.8,44,130,NA,0.19,NA,0.75,8.15,7.41,NA,21.7,NA
2015-12-03,2015-12-03T00:00:00Z,RN10,Negro,Train,31,0.6,73.2,49,94,NA,0.2,0.02,0.88,8.46,7.52,NA,23.2,NA
2015-12-03,2015-12-03T00:00:00Z,RN9,Negro,Train,30,0.9,70.3,64,120,NA,0.21,0.016,0.72,8.47,7.37,NA,22,NA
2015-12-08,2015-12-08T00:00:00Z,RN11,Negro,Train,34,0.6,76.9,50,96,NA,0.21,0.014,0.84,7.7,7.05,NA,22.6,NA
2015-12-08,2015-12-08T00:00:00Z,RN12,Negro,Train,45,3.8,103.3,66,110,NA,0.24,0.018,0.87,7.87,7.31,NA,23.5,NA
2015-12-10,2015-12-10T00:00:00Z,RN13,Negro,Train,34,6.2,81.8,43,83,NA,0.19,0.015,0.79,8.73,7.66,NA,24.6,NA
2015-12-10,2015-12-10T00:00:00Z,RN14,Negro,Train,33,1,79.4,53,99,NA,0.24,NA,0.75,7.78,7.22,NA,22.9,NA
2015-12-10,2015-12-10T00:00:00Z,RN15,Negro,Train,37,1.3,89.3,56,100,NA,0.3,NA,0.84,7.6,7.2,NA,24.2,NA
2015-12-10,2015-12-10T00:00:00Z,RN16,Negro,Train,43,2.2,99.1,62,100,NA,0.27,NA,0.84,7.75,7.24,NA,24,NA
2015-12-10,2015-12-10T00:00:00Z,RN17,Negro,Train,43,13,103.7,55,110,NA,0.2,0.015,0.89,8.66,7.59,NA,25.6,NA
2016-02-23,2016-02-23T09:33:00Z,RN1,Negro,Train,44,10.8,118.2,48,190,NA,0.35,0.019,1.77,6.91,7.99,46,27.5,NA
2016-02-23,2016-02-23T11:58:00Z,RN2,Negro,Train,49,9.6,114.9,50,150,NA,0.09,0.036,0.76,7.53,7.75,22,28.6,NA
2016-02-23,2016-02-23T14:43:00Z,RN3,Negro,Train,29,1.8,69.8,90,130,NA,0.07,0.021,0.64,7.8,7.85,NA,29.8,NA
2016-02-24,2016-02-24T09:33:00Z,RN6,Negro,Train,32,6.5,70.6,31,94,NA,NA,0.034,0.54,7.21,7.51,NA,26.9,NA
2016-02-24,2016-02-24T10:22:00Z,RN7,Negro,Train,31,3.1,71.4,33,96,NA,NA,0.027,0.51,6.79,7.77,NA,27.1,NA
2016-02-24,2016-02-24T11:50:00Z,RN5,Negro,Train,32,40.4,72.5,21,93,NA,NA,0.031,0.76,9.49,8.93,19,28.2,NA
2016-02-25,2016-02-25T10:20:00Z,RN9,Negro,Train,35,9,74.1,27,120,NA,NA,0.022,0.63,7.34,7.52,NA,27.6,NA
2016-02-25,2016-02-25T11:30:00Z,RN10,Negro,Train,36,2.1,82.1,40,130,NA,0.07,0.016,0.55,6.96,7.9,NA,28,NA
2016-03-01,2016-03-01T10:09:00Z,RN11,Negro,Train,36,1.5,73.5,43,110,0.005,0.11,NA,0.58,6.71,7.38,NA,26.1,NA
2016-03-01,2016-03-01T16:15:00Z,RN14,Negro,Train,37,5.8,79.5,63,140,NA,0.12,0.033,0.5,6.87,7.32,NA,26.2,NA
2016-03-02,2016-03-02T10:20:00Z,RN12,Negro,Train,44,3.6,91.6,100,200,NA,0.15,0.013,0.68,7.21,7.53,7,24.7,NA
2016-03-02,2016-03-02T13:14:00Z,RN13,Negro,Train,37,3.3,78.7,59,150,NA,0.13,NA,0.53,6.81,7.47,NA,25.7,NA
2016-03-03,2016-03-03T09:35:00Z,RN15,Negro,Train,44,4,89.4,63,180,NA,0.07,NA,0.58,7.39,7.43,8,25,NA
2016-03-03,2016-03-03T10:01:00Z,RN16,Negro,Train,43,4.9,89.4,62,160,NA,0.09,NA,2.3,7.31,7.56,8,25,NA
2016-03-03,2016-03-03T12:00:00Z,RN17,Negro,Train,43,5.2,90.5,73,160,NA,0.1,NA,0.62,6.67,7.5,NA,25.2,NA
2016-05-24,2016-05-24T09:10:00Z,RN1,Negro,Train,23,1.3,71,59,120,NA,0.29,0.071,0.87,11.01,6.81,21.6,11,NA
2016-05-24,2016-05-24T12:58:00Z,RN2,Negro,Train,31,1,77.3,41,91,NA,0.15,0.027,1.16,9.28,7.61,9.4,13.2,NA
2016-05-24,2016-05-24T14:10:00Z,RN3,Negro,Train,36,2.2,77.8,60,100,NA,0.15,0.069,0.75,9,6.99,4.6,14.9,NA
2016-05-25,2016-05-25T09:46:00Z,RN5,Negro,Train,27,0.3,57.9,44,80,NA,0.1,0.023,0.63,10.07,7.06,NA,14.1,NA
2016-05-25,2016-05-25T10:52:00Z,RN6,Negro,Train,24,0.1,58.9,53,100,NA,0.09,0.04,0.78,9.9,7.23,7.2,14.2,NA
2016-05-25,2016-05-25T12:08:00Z,RN7,Negro,Train,24,0.3,58.4,48,83,NA,0.11,0.21,0.65,11.58,7.15,NA,14.3,NA
2016-05-26,2016-05-26T11:00:00Z,RN9,Negro,Train,27,0.3,62.5,46,85,NA,0.09,0.021,0.71,11.06,7.24,NA,14.1,NA
2016-05-26,2016-05-26T11:42:00Z,RN10,Negro,Train,26,1.3,63.1,50,84,0.005,0.14,0.039,0.87,10.85,7.07,9.2,14.3,NA
2016-05-31,2016-05-31T10:09:00Z,RN11,Negro,Train,29,0.3,65.1,47,84,NA,0.11,0.018,0.68,10.38,6.78,NA,14.2,NA
2016-05-31,2016-05-31T10:28:00Z,RN12,Negro,Train,100,0.7,221,98,140,0,0.26,0.1,0.91,9.91,7.05,NA,13.4,NA
2016-06-01,2016-06-01T13:00:00Z,RN13,Negro,Train,30,0.6,70.9,55,89,NA,0.14,NA,0.7,9.99,7.06,NA,14.2,NA
2016-06-01,2016-06-01T14:19:00Z,RN14,Negro,Train,32,0.3,71.9,48,89,NA,0.14,NA,0.72,11.79,7.35,NA,14.3,NA
2016-06-02,2016-06-02T09:35:00Z,RN15,Negro,Train,37,0.3,83.2,57,93,NA,0.14,NA,19.5,11.2,7.08,NA,13.7,NA
2016-06-02,2016-06-02T09:52:00Z,RN16,Negro,Train,38,NA,85.7,55,94,NA,0.14,NA,4.28,11.1,7.45,NA,13.6,NA
2016-06-02,2016-06-02T11:27:00Z,RN17,Negro,Train,38,NA,86.2,55,100,NA,0.14,0.04,3.01,10.43,7.35,11,13.3,NA
2016-09-20,2016-09-20T09:40:00Z,RN1,Negro,Train,36,1.6,82,67,76,NA,0.21,0.087,1.73,8.56,7.81,49,15.6,NA
2016-09-20,2016-09-20T12:10:00Z,RN2,Negro,Train,35,1.8,80.9,36,42,NA,0.11,NA,0.87,8.23,8.23,18,17.8,NA
2016-09-20,2016-09-20T14:12:00Z,RN3,Negro,Train,35,1.8,74.2,30,40,NA,0.11,0.022,1.51,9.14,7.33,NA,19.7,NA
2016-09-21,2016-09-21T10:32:00Z,RN5,Negro,Train,28,0.7,59.2,37,47,NA,0.19,NA,0.64,10.25,10.25,NA,14.6,NA
2016-09-21,2016-09-21T11:55:00Z,RN7,Negro,Train,30,NA,58.9,37,46,NA,0.19,NA,0.67,10.96,7.77,NA,14.4,NA
2016-09-21,2016-09-21T13:22:00Z,RN6,Negro,Train,29,1.5,68.1,21,36,NA,0.19,NA,0.92,9.48,7.55,21,17,NA
2016-09-22,2016-09-22T09:58:00Z,RN9,Negro,Train,29,0.1,61.9,40,49,NA,0.2,NA,0.76,11.38,7.52,NA,14.8,NA
2016-09-22,2016-09-22T11:10:00Z,RN10,Negro,Train,29,0.1,63.6,36,40,NA,0.19,NA,0.79,10.69,7.72,14,15.7,NA
2016-09-27,2016-09-27T09:21:00Z,RN11,Negro,Train,30,0.7,64.8,35,52,NA,0.22,NA,0.67,10.81,7.57,NA,15.8,NA
2016-09-27,2016-09-27T11:26:00Z,RN12,Negro,Train,42,3.8,89.8,61,72,NA,0.22,0.081,0.93,8.86,7.56,NA,17.1,NA
2016-09-28,2016-09-28T10:16:00Z,RN13,Negro,Train,37,1,83.5,44,67,NA,0.23,NA,0.75,9.92,7.62,NA,18.9,NA
2016-09-28,2016-09-28T11:22:00Z,RN14,Negro,Train,38,0.3,78.5,46,62,NA,0.23,NA,0.75,9.35,7.65,5,16,NA
2016-09-29,2016-09-29T09:26:00Z,RN15,Negro,Train,42,0.4,86,50,63,NA,0.25,NA,0.75,9.66,7.59,NA,15.6,NA
2016-09-29,2016-09-29T09:48:00Z,RN16,Negro,Train,43,0.6,87.5,47,65,0.005,0.26,0.02,0.76,9.65,7.47,NA,15.9,NA
2016-09-29,2016-09-29T11:28:00Z,RN17,Negro,Train,45,1.5,92.3,52,56,NA,0.26,0.019,0.86,9.46,7.67,NA,16.5,NA
2016-11-22,2016-11-22T10:00:00Z,RN0,Negro,Train,43,8.7,67.4,120,180,0.005,0.4,NA,2.2,7.68,6.7,51,22.1,NA
2016-11-22,2016-11-22T10:00:00Z,RN10,Negro,Train,37,0.6,89.2,38,69,0.005,0.26,NA,0.74,9.2,5.77,NA,21.4,NA
2016-11-22,2016-11-22T10:00:00Z,RN9,Negro,Train,36,0.4,87.4,27,70,NA,0.19,NA,0.74,8.71,6.25,NA,21.2,NA
2016-11-23,2016-11-23T10:00:00Z,RN1,Negro,Train,44,22.2,119.2,100,140,NA,0.16,NA,NA,9.11,7.38,48,24.7,NA
2016-11-23,2016-11-23T10:00:00Z,RN12,Negro,Train,100,3.3,224.5,72,96,0.012,0.11,0.11,0.76,8.19,7.09,NA,23.8,NA
2016-11-23,2016-11-23T10:00:00Z,RN13,Negro,Train,44,4.1,104.8,42,71,NA,0.19,0.12,0.74,8.57,6.48,NA,24.3,NA
2016-11-23,2016-11-23T10:00:00Z,RN14,Negro,Train,45,1.2,107,61,78,NA,0.2,NA,0.75,7.91,6.15,7,22.4,NA
2016-11-23,2016-11-23T10:00:00Z,RN6,Negro,Train,35,0.6,58.3,43,68,NA,0.14,0.022,0.82,8.86,6.78,NA,19.9,NA
2016-11-23,2016-11-23T10:00:00Z,RN7,Negro,Train,36,0.6,88.3,35,66,NA,0.17,NA,0.71,10.21,7.08,NA,20.7,NA
2016-11-29,2016-11-29T10:00:00Z,RN15,Negro,Train,53,0.3,128.1,90,120,0.005,0.36,0.021,0.9,7.86,7.27,5,22.8,NA
2016-11-29,2016-11-29T10:00:00Z,RN2,Negro,Train,36,2.7,92.1,76,100,NA,0.12,0.032,NA,8.52,7.03,56,24.6,NA
2016-11-30,2016-11-30T10:00:00Z,RN3,Negro,Train,26,1.3,67.4,64,91,NA,NA,0.11,0.85,7.68,6.7,NA,22.1,NA
2016-11-30,2016-11-30T10:00:00Z,RN5,Negro,Train,36,0.6,88,43,66,NA,0.095,0.032,0.72,8.71,7.11,NA,20.8,NA
2016-12-01,2016-12-01T10:00:00Z,RN11,Negro,Train,38,7.8,89.5,42,69,NA,0.14,0.022,0.72,9.29,6.29,NA,23.7,NA
2016-12-01,2016-12-01T10:00:00Z,RN16,Negro,Train,54,0.6,129.4,110,130,0.007,0.39,0.016,0.96,7.65,7.22,5,22.8,NA
2016-12-01,2016-12-01T10:00:00Z,RN17,Negro,Train,55,2.2,132.3,130,160,0.007,0.45,0.035,1.46,7.76,7.2,11,24,NA
2017-07-03,2017-07-03T15:47:00Z,RN0,Negro,Train,NA,NA,51.2,87,140,NA,NA,0.076,1.43,7.42,7.34,32,13.7,NA
2017-07-04,2017-07-04T09:03:00Z,RN1,Negro,Train,23,NA,46,63,120,NA,NA,0.037,1.25,8.48,8,29,12.2,NA
2017-07-04,2017-07-04T09:03:00Z,RN2,Negro,Train,31,NA,60.5,51,93,NA,NA,0.028,0.89,10.08,7.26,21,13.8,NA
2017-07-04,2017-07-04T09:03:00Z,RN3,Negro,Train,34,NA,67.2,47,89,NA,NA,0.056,1.18,9.8,7.66,NA,14.6,NA
2017-07-05,2017-07-05T09:56:00Z,RN5,Negro,Train,28,NA,54,60,80,NA,NA,0.023,0.59,9.95,7.24,NA,13.9,NA
2017-07-05,2017-07-05T09:56:00Z,RN6,Negro,Train,28,NA,54.1,49,81,NA,NA,0.02,0.81,11.09,6.9,NA,14.1,NA
2017-07-05,2017-07-05T09:56:00Z,RN7,Negro,Train,29,NA,55.8,55,82,NA,NA,0.025,0.92,11.55,7.77,NA,14.6,NA
2017-07-06,2017-07-06T10:15:00Z,RN10,Negro,Train,30,NA,57.8,52,84,NA,NA,0.037,1.12,10.38,7.14,15,14.2,NA
2017-07-06,2017-07-06T10:15:00Z,RN9,Negro,Train,31,NA,57.7,55,79,NA,0.12,0.024,0.63,10.17,7.22,NA,14.2,NA
2017-07-11,2017-07-11T10:30:00Z,RN11,Negro,Train,31,NA,58.3,57,83,NA,0.19,0.013,0.62,10.45,7.62,NA,14.2,NA
2017-07-11,2017-07-11T10:30:00Z,RN12,Negro,Train,68,NA,131.3,260,300,0.015,0.17,0.19,1.77,7.98,7.58,14,13.9,NA
2017-07-11,2017-07-11T10:30:00Z,RN13,Negro,Train,36,NA,67.7,73,98,NA,0.29,NA,0.74,10.19,7.89,NA,14.1,NA
2017-07-11,2017-07-11T10:30:00Z,RN14,Negro,Train,35,NA,51.8,78,96,NA,NA,NA,0.77,10.02,7.81,12,14.3,NA
2017-07-12,2017-07-12T10:37:00Z,RN15,Negro,Train,40,NA,74.5,80,110,NA,0.27,NA,0.71,10.54,7.62,7,14.3,NA
2017-07-12,2017-07-12T10:37:00Z,RN16,Negro,Train,42,NA,77.6,98,120,NA,0.3,0.014,0.74,10.36,7.57,6,14.4,NA
2017-07-12,2017-07-12T10:37:00Z,RN17,Negro,Train,45,NA,86.8,110,140,NA,0.36,0.037,1,9.63,7.49,9,15,NA
2017-10-02,2017-10-02T15:33:00Z,RN0,Negro,Train,28,NA,74.8,130,150,0.008,0.19,0.11,1.88,7.08,6.75,42,18.5,NA
2017-10-03,2017-10-03T09:00:00Z,RN1,Negro,Train,30,NA,72.6,73,140,0.02,0.27,0.049,1.55,10.03,6.83,42,17.1,NA
2017-10-03,2017-10-03T11:12:00Z,RN2,Negro,Train,31,2.6,66.9,65,120,NA,0.08,0.047,1.68,7.23,6.75,30,17.6,NA
2017-10-03,2017-10-03T13:08:00Z,RN3,Negro,Train,25,NA,31.9,50,91,0.006,0.082,0.079,1.47,8.64,7.49,10,20,NA
2017-10-04,2017-10-04T09:00:00Z,RN6,Negro,Train,26,NA,60.4,44,95,0.008,0.17,0.039,1.1,8.99,8.01,NA,17.6,NA
2017-10-04,2017-10-04T09:40:00Z,RN5,Negro,Train,26,NA,57,33,69,0.006,0.18,0.035,0.73,8.85,6.4,NA,17.2,NA
2017-10-04,2017-10-04T10:40:00Z,RN7,Negro,Train,26,NA,58.1,38,68,0.007,0.12,0.03,0.71,11.09,6.98,NA,17.3,NA
2017-10-05,2017-10-05T10:30:00Z,RN9,Negro,Train,27,NA,59.4,39,72,0.006,0.12,0.058,0.69,9.73,7.06,NA,17.6,NA
2017-10-05,2017-10-05T11:35:00Z,RN10,Negro,Train,27,NA,64.3,51,69,0.006,0.23,0.036,0.7,8.87,7.38,9.4,19,NA
2017-10-10,2017-10-10T10:37:00Z,RN11,Negro,Train,28,NA,61.4,34,70,NA,0.18,0.047,0.61,9.59,6.4,NA,18.2,NA
2017-10-10,2017-10-10T10:37:00Z,RN12,Negro,Train,86,NA,164,150,170,12,0.38,0.12,1.01,8.03,7.03,NA,18.1,NA
2017-10-11,2017-10-11T12:32:00Z,RN13,Negro,Train,31,NA,65,49,80,NA,0.24,0.015,0.63,9.08,6.97,NA,17.8,NA
